"","mean","lower_bound","upper_bound","left_tail_percentage"
"conf.int",7693.23333333333,4121.89450206462,11264.5721646021,0.5308
"conf.int",4486.23333333333,2478.03175125954,6494.43491540713,0.5308
"conf.int",5952.7,2522.94464672203,9382.45535327797,0.5308
"conf.int",6062.43333333333,2936.74691048214,9188.11975618453,0.5308
"conf.int",5192.93333333333,2329.82742287747,8056.03924378919,0.5308
"conf.int",6260.1,3474.27210944763,9045.92789055237,0.5308
"conf.int",5093.1,3083.92817045553,7102.27182954447,0.5308
"conf.int",5954.73333333333,3731.61265434875,8177.85401231792,0.5308
"conf.int",6035.5,3282.91691063531,8788.08308936469,0.5308
"conf.int",6165.5,2959.35890384481,9371.64109615519,0.5308
"conf.int",5406.26666666667,2675.49194991626,8137.04138341708,0.5308
"conf.int",5969.86666666667,2902.68859640716,9037.04473692617,0.5308
"conf.int",4839.2,1965.54808889297,7712.85191110703,0.5308
"conf.int",8085.4,4721.38925194524,11449.4107480548,0.5308
"conf.int",6160.26666666667,3340.06805754726,8980.46527578607,0.5308
"conf.int",6917.46666666667,3421.96087055702,10412.9724627763,0.5308
"conf.int",4999,2550.54992551151,7447.45007448849,0.5308
"conf.int",6102.36666666667,2693.66511739531,9511.06821593803,0.5308
"conf.int",7850.8,4721.26633280491,10980.3336671951,0.5308
"conf.int",7790.66666666667,4662.15237639319,10919.1809569401,0.5308
"conf.int",6263.9,3409.13823731838,9118.66176268163,0.5308
"conf.int",5190.9,2538.05774365191,7843.74225634809,0.5308
"conf.int",7224.66666666667,3823.04740449129,10626.285928842,0.5308
"conf.int",4093.66666666667,1934.595819636,6252.73751369733,0.5308
"conf.int",4326.36666666667,2808.46815825539,5844.26517507794,0.5308
"conf.int",6546.46666666667,3962.64606998787,9130.28726334547,0.5308
